txn_id,customer_id,product_id,txn_date,amount,category,payment_mode,merchant_type,is_discounted
4494,103,55,2025-06-23 21:22:39,748,Beauty,UPI,Online,1
4495,790,97,2025-05-28 09:59:16,1921,Groceries,UPI,Online,1
4496,203,88,2025-08-11 13:37:09,1226,Beauty,UPI,Offline,0
4497,792,164,2025-09-28 02:11:37,24209,Electronics,Credit Card,Online,1
4498,371,160,2025-09-30 16:40:57,476,Groceries,UPI,Offline,0
4499,829,116,2026-03-12 02:59:46,1249,Apparel,Credit Card,Offline,0
4500,128,17,2025-11-29 23:42:37,990,Beauty,UPI,Offline,1
4501,192,147,2026-03-29 03:44:12,774,Wellness,UPI,Online,0
4502,419,183,2025-04-30 13:14:41,1353,Wellness,UPI,Offline,1
4503,752,71,2025-06-17 19:38:11,465,Beauty,Credit Card,Online,0
4504,271,131,2025-12-22 13:56:02,38226,Electronics,Credit Card,Online,0
4505,912,157,2025-07-12 16:13:17,572,Wellness,Credit Card,Offline,0
4506,736,92,2025-09-25 00:25:11,38287,Electronics,UPI,Offline,1
4507,834,183,2025-06-15 14:18:41,1353,Wellness,Debit Card,Offline,1
4508,951,104,2025-08-06 19:57:09,44829,Beauty,UPI,Offline,1
4509,757,115,2025-06-07 23:32:17,1099,Apparel,UPI,Offline,1
4510,340,11,2026-01-03 15:21:31,158,Apparel,Credit Card,Offline,1
4511,222,146,2025-06-16 09:33:47,412,Wellness,Credit Card,Offline,1
4512,936,79,2025-11-14 15:53:45,259,Groceries,UPI,Online,1
4513,102,183,2025-11-01 02:12:05,1353,Wellness,Debit Card,Offline,0
4514,537,156,2026-03-15 23:46:21,153,Apparel,UPI,Offline,1
4515,564,86,2025-10-15 00:14:07,1328,Wellness,UPI,Offline,0
4516,839,198,2026-02-03 20:44:26,430,Apparel,Credit Card,Online,1
4517,660,124,2025-06-12 15:34:07,32856,Electronics,UPI,Online,0
4518,808,196,2025-05-30 06:45:55,76771,Electronics,UPI,Online,1
4519,299,45,2026-04-03 17:02:51,506,Groceries,UPI,Offline,1
4520,835,106,2025-06-19 02:45:37,1631,Beauty,UPI,Online,0
4521,767,130,2025-11-20 08:40:03,50362,Electronics,Debit Card,Online,1
4522,168,42,2025-05-23 13:52:04,69306,Electronics,UPI,Offline,1
4523,298,137,2026-02-07 12:27:49,280,Wellness,UPI,Online,1
4524,128,135,2025-05-05 22:40:53,1870,Beauty,UPI,Offline,1
4525,34,160,2025-07-01 11:33:07,476,Groceries,UPI,Online,0
4526,670,66,2025-09-19 11:15:02,1777,Wellness,UPI,Online,0
4527,761,179,2025-10-04 02:20:58,1907,Apparel,Debit Card,Offline,0
4528,982,167,2025-07-02 08:38:05,24209,Beauty,Credit Card,Online,1
4529,965,75,2025-05-25 01:36:59,1442,Apparel,Credit Card,Offline,1
4530,696,47,2025-11-08 13:46:40,130,Groceries,Credit Card,Online,0
4531,329,126,2025-06-25 00:46:37,40992,Electronics,UPI,Online,0
4532,143,143,2025-12-31 07:23:36,664,Beauty,Debit Card,Offline,1
4533,568,125,2025-09-02 16:42:59,128,Groceries,Debit Card,Online,0
4534,106,148,2025-06-19 12:57:23,1436,Apparel,UPI,Offline,1
4535,339,71,2026-03-12 14:10:21,465,Beauty,Credit Card,Offline,0
4536,529,74,2025-04-30 21:47:02,1570,Wellness,Debit Card,Offline,1
4537,183,104,2025-11-02 12:54:15,44829,Beauty,UPI,Offline,1
4538,562,128,2025-09-10 20:41:25,1636,Wellness,UPI,Offline,1
4539,365,66,2025-09-13 11:11:59,1777,Wellness,UPI,Offline,0
4540,935,66,2025-05-10 18:41:55,1777,Wellness,Credit Card,Offline,0
4541,104,101,2025-05-02 19:07:42,1778,Wellness,UPI,Offline,1
4542,684,141,2026-02-17 05:22:46,1380,Groceries,Debit Card,Online,0
4543,577,143,2025-12-04 16:06:19,664,Beauty,UPI,Online,1
4544,595,95,2025-10-11 16:22:00,1982,Groceries,Credit Card,Online,1
4545,917,127,2025-11-09 09:19:37,528,Groceries,Debit Card,Online,0
4546,784,67,2026-02-05 03:14:31,1777,Beauty,UPI,Offline,1
4547,853,59,2025-08-05 09:02:04,1213,Apparel,Debit Card,Online,1
4548,89,145,2025-11-11 00:33:15,51096,Electronics,Debit Card,Offline,0
4549,655,11,2026-03-28 20:56:56,158,Apparel,Credit Card,Offline,0
4550,764,157,2025-05-03 15:47:00,572,Wellness,Debit Card,Offline,1
4551,617,57,2026-02-06 06:54:24,64609,Electronics,Debit Card,Offline,1
4552,609,107,2025-09-28 18:57:03,1205,Groceries,Credit Card,Online,1
4553,833,110,2025-08-21 09:39:11,1710,Groceries,UPI,Offline,0
4554,484,121,2025-08-24 20:35:47,816,Apparel,UPI,Offline,0
4555,949,51,2025-11-05 07:37:36,860,Beauty,UPI,Online,0
4556,946,13,2026-02-10 05:10:21,657,Wellness,UPI,Online,1
4557,190,171,2025-12-24 02:51:13,74098,Electronics,Credit Card,Offline,1
4558,507,22,2026-01-30 04:07:47,865,Wellness,UPI,Offline,0
4559,497,118,2026-02-11 12:46:06,283,Wellness,Debit Card,Offline,1
4560,353,192,2025-12-04 08:08:18,34175,Beauty,Credit Card,Offline,0
4561,597,23,2025-08-19 17:31:20,995,Wellness,UPI,Offline,0
4562,548,97,2025-06-01 20:48:14,1921,Groceries,UPI,Online,1
4563,459,26,2025-08-04 10:33:24,1753,Wellness,UPI,Offline,0
4564,529,10,2025-08-29 16:50:36,1007,Groceries,Debit Card,Offline,0
4565,989,22,2026-03-09 22:20:46,865,Wellness,UPI,Online,1
4566,783,168,2025-08-18 09:02:28,1316,Wellness,Debit Card,Online,1
4567,346,42,2026-02-02 13:19:22,69306,Electronics,UPI,Online,1
4568,833,129,2025-11-23 09:37:06,1594,Wellness,Debit Card,Online,0
4569,521,73,2025-08-29 10:23:02,624,Wellness,Credit Card,Online,0
4570,181,21,2026-01-21 02:04:50,65478,Beauty,Credit Card,Offline,0
4571,349,63,2025-04-24 13:17:36,876,Wellness,UPI,Offline,1
4572,151,20,2026-04-20 13:04:40,65478,Electronics,UPI,Online,0
4573,698,69,2025-06-30 20:36:53,1449,Wellness,UPI,Offline,1
4574,976,24,2026-02-01 19:39:55,995,Beauty,UPI,Offline,0
4575,601,181,2026-04-13 22:01:32,12952,Electronics,Debit Card,Online,1
4576,215,87,2026-01-13 14:44:09,1226,Groceries,UPI,Offline,0
4577,832,8,2025-06-08 09:04:39,418,Wellness,UPI,Offline,1
4578,73,184,2026-01-11 04:46:38,1353,Beauty,UPI,Online,0
4579,528,110,2025-09-08 08:55:06,1710,Groceries,Debit Card,Online,1
4580,217,77,2026-04-02 13:54:56,62349,Beauty,UPI,Offline,1
4581,167,110,2025-09-28 12:42:34,1710,Groceries,UPI,Offline,1
4582,83,10,2025-08-04 23:57:27,1007,Groceries,UPI,Online,1
4583,232,193,2025-06-14 22:10:44,1329,Wellness,UPI,Offline,1
4584,355,196,2025-04-24 08:11:37,76771,Electronics,Credit Card,Offline,0
4585,441,154,2026-03-07 20:02:22,1589,Beauty,Credit Card,Offline,1
4586,860,27,2025-11-12 14:21:12,1756,Wellness,UPI,Offline,1
4587,23,69,2026-01-04 02:50:41,1449,Wellness,UPI,Online,1
4588,779,181,2025-12-06 10:16:36,12952,Electronics,UPI,Online,1
4589,112,140,2026-01-09 13:48:28,137,Apparel,UPI,Online,1
4590,638,158,2025-11-10 20:53:58,48089,Electronics,Debit Card,Online,0
4591,514,191,2026-01-31 12:16:46,34175,Beauty,UPI,Online,1
4592,16,166,2026-04-19 09:37:13,24209,Beauty,UPI,Offline,0
4593,995,88,2025-07-18 23:27:43,1226,Beauty,Debit Card,Online,1
4594,154,3,2025-09-10 11:05:57,1849,Apparel,UPI,Offline,0
4595,779,74,2025-05-30 12:10:12,1570,Wellness,UPI,Offline,1
4596,967,180,2025-12-18 02:34:58,1516,Groceries,Credit Card,Offline,1
4597,942,153,2025-11-03 20:51:48,1589,Apparel,UPI,Offline,1
4598,669,93,2025-11-17 05:30:41,113,Groceries,Debit Card,Online,0
4599,362,44,2025-11-07 15:27:00,73034,Electronics,Credit Card,Offline,0
4600,592,174,2025-08-08 09:09:57,1684,Beauty,Credit Card,Online,0
4601,499,92,2025-07-13 21:39:49,38287,Electronics,UPI,Online,1
4602,968,129,2025-09-29 20:39:22,1594,Wellness,Credit Card,Online,1
4603,803,179,2025-07-12 08:01:41,1907,Apparel,Debit Card,Offline,1
4604,637,51,2026-04-14 16:34:22,860,Beauty,UPI,Offline,1
4605,246,9,2026-01-27 21:26:02,418,Beauty,UPI,Offline,0
4606,57,36,2025-06-30 06:22:12,1709,Beauty,UPI,Offline,0
4607,894,72,2025-09-18 14:35:02,465,Beauty,Debit Card,Online,1
4608,524,5,2025-12-30 15:45:19,28600,Electronics,UPI,Offline,0
4609,107,161,2025-07-05 04:50:11,435,Apparel,UPI,Offline,0
4610,379,28,2025-07-03 01:25:11,24908,Electronics,UPI,Online,1
4611,409,39,2025-05-29 15:42:55,1773,Groceries,UPI,Offline,0
4612,965,142,2026-03-19 11:41:33,664,Wellness,UPI,Online,1
4613,342,119,2025-07-20 18:12:24,283,Beauty,Credit Card,Offline,0
4614,687,3,2025-10-27 16:26:22,1849,Apparel,Credit Card,Offline,1
4615,837,114,2026-03-17 07:48:26,1660,Apparel,UPI,Offline,1
4616,471,56,2025-05-25 07:29:34,1583,Groceries,UPI,Offline,1
4617,941,127,2025-07-02 17:44:58,528,Groceries,UPI,Offline,0
4618,567,121,2026-01-09 00:20:47,816,Apparel,Debit Card,Offline,0
4619,964,150,2025-10-31 08:43:46,1962,Wellness,UPI,Offline,1
4620,707,189,2025-12-04 08:57:36,34175,Electronics,Debit Card,Offline,0
4621,732,152,2026-02-01 12:41:43,1191,Wellness,UPI,Online,0
4622,579,30,2025-11-27 22:24:13,1107,Wellness,Credit Card,Online,0
4623,755,21,2025-08-23 20:21:07,65478,Beauty,UPI,Offline,1
4624,293,137,2025-05-10 10:13:51,280,Wellness,Credit Card,Online,0
4625,688,99,2025-10-22 16:06:19,1603,Apparel,UPI,Online,0
4626,614,132,2025-08-27 23:15:03,655,Wellness,Debit Card,Offline,0
4627,883,19,2026-01-29 23:01:44,804,Apparel,UPI,Offline,0
4628,47,9,2025-05-23 11:17:12,418,Beauty,UPI,Offline,0
4629,558,32,2025-08-21 08:46:45,37977,Electronics,Debit Card,Offline,0
4630,562,39,2025-11-13 13:34:08,1773,Groceries,UPI,Offline,0
4631,77,4,2025-05-17 08:40:46,1455,Apparel,UPI,Offline,0
4632,285,159,2026-02-14 14:59:33,48089,Beauty,UPI,Online,0
4633,299,84,2025-08-22 10:29:33,833,Beauty,Credit Card,Online,0
4634,951,1,2025-11-19 19:34:06,1420,Wellness,UPI,Offline,0
4635,24,92,2025-06-23 16:09:40,38287,Electronics,UPI,Online,0
4636,9,25,2026-03-12 23:45:15,995,Beauty,Credit Card,Offline,0
4637,981,68,2025-08-08 13:45:03,939,Groceries,UPI,Offline,0
4638,507,55,2025-12-29 20:38:24,748,Beauty,Debit Card,Online,0
4639,72,94,2025-10-27 11:01:47,1852,Apparel,Credit Card,Online,0
4640,107,64,2025-11-22 00:10:34,1854,Wellness,UPI,Online,0
4641,135,85,2025-11-12 18:24:52,922,Wellness,UPI,Offline,0
4642,858,135,2025-07-26 13:47:42,1870,Beauty,UPI,Online,0
4643,880,11,2026-02-27 08:50:15,158,Apparel,UPI,Offline,0
4644,727,149,2025-06-24 07:56:12,1866,Apparel,UPI,Online,0
4645,792,99,2025-10-05 10:55:04,1603,Apparel,UPI,Online,0
4646,590,71,2026-02-11 05:50:22,465,Beauty,Credit Card,Online,0
4647,58,132,2026-02-22 09:58:38,655,Wellness,UPI,Online,1
4648,420,168,2026-02-19 02:18:47,1316,Wellness,UPI,Online,1
4649,689,96,2025-07-24 17:37:52,1982,Beauty,Debit Card,Online,1
4650,65,178,2025-06-11 08:15:18,377,Beauty,Debit Card,Offline,0
4651,506,166,2026-01-13 04:14:39,24209,Beauty,Debit Card,Offline,1
4652,207,156,2025-08-04 01:26:44,153,Apparel,Credit Card,Online,1
4653,603,57,2025-06-03 16:52:15,64609,Electronics,Credit Card,Offline,0
4654,301,187,2025-09-25 08:40:08,1595,Groceries,Credit Card,Online,0
4655,821,185,2025-06-08 17:43:56,1884,Wellness,UPI,Online,1
4656,808,130,2026-04-08 17:59:13,50362,Electronics,Credit Card,Online,1
4657,641,114,2026-03-24 04:47:20,1660,Apparel,Debit Card,Offline,0
4658,157,78,2025-07-21 22:59:36,1183,Groceries,Credit Card,Online,1
4659,369,145,2025-09-29 01:29:27,51096,Electronics,UPI,Offline,0
4660,939,192,2025-11-03 10:41:51,34175,Beauty,UPI,Online,0
4661,964,197,2025-06-13 16:05:28,7426,Electronics,UPI,Online,1
4662,188,180,2026-02-02 17:03:50,1516,Groceries,Credit Card,Offline,0
4663,369,2,2026-04-21 03:24:38,1420,Beauty,Debit Card,Offline,0
4664,577,175,2025-08-31 09:20:43,1049,Apparel,Credit Card,Offline,1
4665,241,96,2026-03-09 23:24:21,1982,Beauty,UPI,Offline,1
4666,292,39,2026-04-07 02:33:08,1773,Groceries,Debit Card,Online,0
4667,279,84,2025-04-25 20:57:37,833,Beauty,UPI,Offline,1
4668,663,156,2025-11-14 15:13:52,153,Apparel,Debit Card,Online,0
4669,218,141,2025-05-09 17:44:24,1380,Groceries,UPI,Online,1
4670,685,84,2025-06-20 14:35:29,833,Beauty,Debit Card,Online,1
4671,191,127,2026-02-20 12:10:17,528,Groceries,UPI,Online,0
4672,43,187,2025-05-04 22:29:45,1595,Groceries,UPI,Offline,0
4673,193,49,2025-10-21 00:13:17,6504,Electronics,Credit Card,Offline,0
4674,123,173,2025-11-28 01:59:36,1684,Groceries,Debit Card,Offline,1
4675,242,102,2025-05-25 05:27:57,176,Groceries,UPI,Offline,1
4676,898,120,2025-07-22 18:10:39,1316,Groceries,Debit Card,Offline,1
4677,746,11,2025-10-23 13:50:52,158,Apparel,Debit Card,Offline,1
4678,300,167,2025-05-11 04:55:30,24209,Beauty,UPI,Online,0
4679,97,137,2025-09-23 22:01:05,280,Wellness,Debit Card,Offline,1
4680,924,171,2025-04-30 20:01:25,74098,Electronics,UPI,Offline,1
4681,399,25,2026-03-12 18:31:58,995,Beauty,UPI,Online,0
4682,927,108,2025-07-10 09:37:55,413,Apparel,Debit Card,Online,1
4683,24,41,2025-12-23 20:37:36,33631,Beauty,UPI,Online,1
4684,134,140,2026-01-08 07:33:13,137,Apparel,Debit Card,Online,1
4685,489,199,2025-09-21 11:05:43,1272,Wellness,UPI,Offline,1
4686,777,58,2025-09-02 16:37:57,1527,Wellness,UPI,Online,1
4687,137,45,2025-07-13 14:55:17,506,Groceries,Credit Card,Online,0
4688,680,129,2025-07-11 03:57:08,1594,Wellness,UPI,Online,0
4689,888,149,2026-02-04 19:05:57,1866,Apparel,UPI,Online,1
4690,525,103,2025-11-08 07:10:24,44829,Electronics,UPI,Offline,0
4691,697,147,2025-04-23 15:42:38,774,Wellness,UPI,Offline,0
4692,171,58,2025-10-10 01:46:39,1527,Wellness,Credit Card,Offline,0
4693,706,64,2025-06-04 06:14:40,1854,Wellness,Credit Card,Offline,1
4694,995,81,2026-01-09 21:10:00,495,Apparel,Debit Card,Online,1
4695,713,77,2026-04-12 14:37:30,62349,Beauty,UPI,Offline,0
4696,892,29,2026-03-08 14:55:40,24908,Beauty,UPI,Offline,0
4697,1,166,2026-03-07 07:47:30,24209,Beauty,Debit Card,Online,0
4698,593,31,2025-12-25 08:18:57,201,Apparel,Credit Card,Offline,0
4699,536,19,2025-09-27 03:07:46,804,Apparel,Credit Card,Online,0
4700,278,119,2026-02-03 18:03:14,283,Beauty,Debit Card,Online,1
4701,683,193,2025-11-21 06:23:55,1329,Wellness,UPI,Offline,0
4702,611,138,2025-04-28 02:04:18,280,Beauty,Credit Card,Online,1
4703,972,174,2026-03-05 09:03:17,1684,Beauty,UPI,Offline,0
4704,85,52,2025-04-29 17:27:00,8834,Electronics,UPI,Offline,0
4705,902,148,2025-07-22 13:16:39,1436,Apparel,Credit Card,Online,1
4706,871,29,2026-02-05 21:24:24,24908,Beauty,UPI,Offline,0
4707,99,122,2025-12-19 14:37:55,816,Beauty,Debit Card,Offline,1
4708,411,67,2025-08-25 11:09:31,1777,Beauty,UPI,Online,0
4709,191,199,2025-12-26 04:56:23,1272,Wellness,UPI,Online,0
4710,442,112,2025-10-24 00:15:45,72847,Electronics,Debit Card,Online,0
4711,492,19,2026-01-15 11:46:52,804,Apparel,UPI,Online,0
4712,54,195,2025-08-07 02:13:35,212,Apparel,Credit Card,Offline,0
4713,128,130,2025-08-09 06:03:59,50362,Electronics,UPI,Offline,1
4714,86,99,2026-01-09 08:51:19,1603,Apparel,UPI,Online,0
4715,867,22,2026-03-06 01:03:30,865,Wellness,UPI,Offline,0
4716,28,34,2025-04-22 14:55:20,65694,Electronics,UPI,Offline,1
4717,229,98,2025-05-15 20:35:45,288,Groceries,Credit Card,Online,0
4718,961,175,2025-12-16 22:07:05,1049,Apparel,UPI,Offline,1
4719,467,36,2026-02-15 01:18:14,1709,Beauty,Credit Card,Online,1
4720,126,14,2026-04-13 12:18:38,462,Wellness,UPI,Offline,1
4721,987,199,2025-10-05 11:52:25,1272,Wellness,Credit Card,Offline,1
4722,606,69,2025-10-13 12:22:05,1449,Wellness,UPI,Offline,1
4723,383,124,2025-10-16 01:42:57,32856,Electronics,UPI,Online,0
4724,701,10,2025-08-31 12:15:48,1007,Groceries,UPI,Offline,1
4725,720,126,2025-08-09 17:17:52,40992,Electronics,Credit Card,Online,0
4726,757,95,2025-12-31 15:25:45,1982,Groceries,UPI,Online,1
4727,316,17,2026-03-28 17:46:04,990,Beauty,UPI,Online,1
4728,422,87,2026-04-13 04:40:49,1226,Groceries,UPI,Offline,1
4729,220,148,2025-11-03 22:51:50,1436,Apparel,UPI,Online,1
4730,511,30,2026-03-31 01:02:51,1107,Wellness,UPI,Offline,1
4731,657,150,2026-02-24 07:38:07,1962,Wellness,Credit Card,Online,1
4732,157,64,2025-12-30 16:03:40,1854,Wellness,UPI,Online,0
4733,590,192,2025-12-20 07:32:20,34175,Beauty,UPI,Online,1
4734,80,138,2025-07-15 02:22:01,280,Beauty,Debit Card,Online,0
4735,144,80,2026-03-03 01:34:43,14267,Electronics,UPI,Offline,1
4736,380,96,2025-11-05 23:15:31,1982,Beauty,UPI,Online,0
4737,539,186,2025-08-05 17:07:04,466,Apparel,UPI,Offline,0
4738,460,22,2025-07-24 11:47:18,865,Wellness,UPI,Online,1
4739,583,75,2025-05-03 07:14:49,1442,Apparel,Debit Card,Online,1
4740,398,66,2026-03-14 06:25:39,1777,Wellness,UPI,Offline,1
4741,738,77,2025-06-30 09:55:37,62349,Beauty,Credit Card,Online,1
4742,327,155,2025-08-16 18:11:04,411,Groceries,UPI,Online,0
4743,493,34,2026-01-30 18:49:26,65694,Electronics,UPI,Offline,1
4744,271,114,2025-05-14 05:00:15,1660,Apparel,Credit Card,Offline,0
4745,541,93,2025-11-18 13:10:21,113,Groceries,Credit Card,Offline,0
4746,37,42,2025-09-24 13:09:16,69306,Electronics,UPI,Offline,1
4747,936,22,2026-01-18 15:07:17,865,Wellness,Debit Card,Offline,1
4748,511,152,2025-06-24 17:42:28,1191,Wellness,Credit Card,Offline,0
4749,708,147,2025-12-22 01:59:24,774,Wellness,UPI,Online,1
4750,917,150,2025-12-25 14:06:53,1962,Wellness,UPI,Offline,0
4751,272,8,2025-06-20 15:36:12,418,Wellness,UPI,Online,1
4752,189,151,2025-06-27 20:18:06,1443,Apparel,Credit Card,Offline,0
4753,9,48,2026-01-15 23:46:42,345,Wellness,Debit Card,Online,0
4754,283,159,2026-01-18 17:16:10,48089,Beauty,UPI,Offline,1
4755,864,14,2026-02-26 07:55:00,462,Wellness,UPI,Online,1
4756,659,163,2025-10-14 15:17:30,1620,Apparel,UPI,Online,0
4757,469,51,2025-07-16 09:02:17,860,Beauty,Credit Card,Online,1
4758,700,119,2026-03-03 16:35:20,283,Beauty,UPI,Offline,0
4759,638,9,2025-07-02 22:43:01,418,Beauty,UPI,Online,0
4760,796,95,2026-03-04 22:01:44,1982,Groceries,UPI,Online,1
4761,178,153,2025-10-23 04:30:12,1589,Apparel,Credit Card,Offline,1
4762,86,21,2025-07-20 10:21:49,65478,Beauty,Debit Card,Offline,1
4763,716,98,2025-06-15 23:18:44,288,Groceries,Credit Card,Offline,0
4764,324,141,2025-09-01 11:16:12,1380,Groceries,UPI,Online,0
4765,169,107,2025-08-18 06:39:46,1205,Groceries,UPI,Offline,1
4766,699,82,2026-02-21 01:21:17,1243,Apparel,UPI,Offline,0
4767,872,108,2026-02-12 23:55:50,413,Apparel,UPI,Online,1
4768,915,105,2026-03-01 08:13:26,1631,Apparel,Debit Card,Online,1
4769,185,137,2025-05-09 06:47:52,280,Wellness,UPI,Offline,1
4770,574,181,2026-01-16 01:01:47,12952,Electronics,Credit Card,Offline,0
4771,486,34,2026-02-17 01:32:24,65694,Electronics,UPI,Offline,1
4772,856,180,2026-04-13 08:19:00,1516,Groceries,UPI,Online,1
4773,150,61,2025-07-24 03:40:36,1020,Apparel,UPI,Offline,0
4774,170,7,2025-07-17 18:37:56,53037,Electronics,UPI,Online,1
4775,687,130,2025-05-29 21:12:47,50362,Electronics,Credit Card,Online,1
4776,564,18,2025-08-31 01:15:20,721,Apparel,UPI,Online,0
4777,425,186,2025-08-11 16:44:50,466,Apparel,Credit Card,Online,1
4778,776,65,2025-11-26 05:56:00,756,Apparel,UPI,Online,1
4779,945,21,2025-05-28 07:28:03,65478,Beauty,Credit Card,Online,0
4780,418,19,2025-10-12 14:14:08,804,Apparel,Debit Card,Online,1
4781,992,143,2025-05-07 04:51:56,664,Beauty,Credit Card,Online,0
4782,375,56,2026-03-21 07:14:04,1583,Groceries,UPI,Offline,1
4783,298,94,2025-08-01 19:28:52,1852,Apparel,Debit Card,Online,1
4784,740,146,2025-05-28 21:55:52,412,Wellness,UPI,Offline,0
4785,126,82,2025-10-23 00:14:55,1243,Apparel,UPI,Online,1
4786,723,116,2025-10-01 00:47:26,1249,Apparel,UPI,Online,0
4787,134,92,2025-06-15 04:19:30,38287,Electronics,UPI,Offline,0
4788,98,135,2025-12-07 04:01:48,1870,Beauty,Credit Card,Online,0
4789,986,61,2025-06-01 02:06:48,1020,Apparel,UPI,Online,1
4790,458,22,2026-02-01 19:10:46,865,Wellness,UPI,Online,0
4791,279,55,2025-06-28 09:27:23,748,Beauty,UPI,Online,1
4792,229,43,2025-06-02 02:21:05,761,Groceries,Credit Card,Offline,0
4793,335,16,2026-02-19 13:48:28,990,Beauty,UPI,Online,1
4794,103,48,2025-08-06 19:22:09,345,Wellness,UPI,Online,1
4795,484,111,2025-06-14 09:30:27,269,Groceries,UPI,Online,1
4796,782,61,2026-01-03 15:37:07,1020,Apparel,Debit Card,Online,1
4797,347,15,2025-10-30 03:23:43,990,Wellness,Credit Card,Online,1
4798,373,190,2025-12-22 06:53:15,34175,Beauty,UPI,Offline,0
4799,203,162,2025-04-23 04:18:38,435,Beauty,UPI,Offline,1
4800,149,157,2025-09-04 05:53:59,572,Wellness,Credit Card,Offline,0
4801,737,42,2026-03-17 19:29:34,69306,Electronics,Credit Card,Offline,1
4802,697,105,2025-09-27 19:17:35,1631,Apparel,Debit Card,Online,1
4803,334,51,2026-03-22 19:43:38,860,Beauty,Debit Card,Offline,0
4804,226,102,2025-07-24 21:04:51,176,Groceries,UPI,Online,1
4805,60,30,2026-03-01 11:08:09,1107,Wellness,UPI,Offline,1
4806,626,64,2025-09-22 13:03:18,1854,Wellness,UPI,Online,0
4807,496,152,2025-07-11 00:07:44,1191,Wellness,Credit Card,Online,0
4808,796,112,2025-10-03 00:27:08,72847,Electronics,UPI,Online,0
4809,837,87,2025-06-11 15:37:33,1226,Groceries,UPI,Online,1
4810,151,169,2025-07-13 18:46:10,1316,Beauty,UPI,Offline,0
4811,906,27,2026-04-18 04:35:23,1756,Wellness,UPI,Online,1
4812,196,96,2026-03-04 16:49:49,1982,Beauty,Debit Card,Offline,0
4813,910,93,2025-05-17 12:25:16,113,Groceries,UPI,Offline,1
4814,699,17,2026-03-14 07:07:37,990,Beauty,Credit Card,Online,0
4815,104,114,2025-06-29 11:48:12,1660,Apparel,UPI,Online,1
4816,433,20,2026-01-11 01:15:12,65478,Electronics,UPI,Offline,1
4817,824,164,2025-06-14 02:21:13,24209,Electronics,Debit Card,Offline,1
4818,803,143,2025-10-04 02:14:34,664,Beauty,Debit Card,Offline,1
4819,648,180,2025-06-29 06:56:04,1516,Groceries,UPI,Online,0
4820,612,35,2025-11-02 05:18:30,1709,Groceries,UPI,Online,0
4821,977,112,2025-12-25 22:09:46,72847,Electronics,Credit Card,Online,1
4822,801,110,2025-09-05 02:11:15,1710,Groceries,Credit Card,Online,0
4823,362,14,2026-01-29 11:39:21,462,Wellness,UPI,Online,1
4824,779,27,2025-08-16 14:40:38,1756,Wellness,UPI,Offline,0
4825,508,59,2025-05-31 11:01:44,1213,Apparel,UPI,Offline,0
4826,759,81,2026-01-26 15:12:16,495,Apparel,UPI,Online,1
4827,829,49,2025-06-01 05:21:14,6504,Electronics,Credit Card,Online,0
4828,910,69,2026-02-19 12:29:51,1449,Wellness,Credit Card,Offline,0
4829,433,109,2026-03-01 14:37:17,413,Beauty,UPI,Offline,1
4830,576,161,2025-07-25 22:03:14,435,Apparel,Debit Card,Offline,1
4831,653,38,2025-06-26 23:35:35,72197,Electronics,UPI,Offline,0
4832,802,167,2025-09-04 23:03:21,24209,Beauty,Credit Card,Online,1
